event_id,user_id,session_id,event_name,event_timestamp,product_id,platform
389,193,S00202,Purchase_Complete,2024-09-08 21:42:00,1037.0,Web
390,417,S00203,Homepage_View,2023-06-04 08:03:00,1029.0,iOS App
391,417,S00203,Product_View,2023-06-04 08:24:00,1029.0,iOS App
392,221,S00204,Homepage_View,2023-04-07 06:04:00,,Web
393,221,S00204,Product_View,2023-04-07 06:23:00,1042.0,Web
394,221,S00204,add_to_cart,07-04-2023 06:39,1042.0,Web
395,221,S00204,Checkout_Start,2023-04-07 06:52:00,1042.0,Web
396,221,S00204,PURCHASE_COMPLETE,2023-04-07 07:05:00,,Web
397,395,S00205,HOMEPAGE_VIEW,2023-04-03 15:13:00,,Android App
398,395,S00205,Product_View,2023-04-03 15:14:00,1028.0,Android App
399,247,S00206,Homepage_View,2024-05-01 03:12:00,,Web
400,491,S00207,Homepage_View,2024-08-25 20:18:00,,iOS App
401,332,S00208,Homepage_View,2023-07-13 06:02:00,,iOS App
402,332,S00208,Product_View,2023-07-13 06:06:00,1036.0,iOS App
403,225,S00209,homepage_view,2025-01-13 23:07:00,,iOS App
404,225,S00209,Product_View,2025-01-13 23:10:00,1003.0,iOS App
405,416,S00210,Homepage_View,14-01-2025 21:02,,iOS App
406,416,S00210,Product_View,2025-01-14 21:23:00,1022.0,iOS App
407,275,S00211,homepage_view,2023-01-17 04:08:00,,Web
408,242,S00212,HOMEPAGE_VIEW,2024-01-19 19:23:00,,iOS App
409,242,S00212,product_view,2024-01-19 19:33:00,1016.0,iOS App
410,242,S00212,add_to_cart,2024-01-19 19:52:00,1016.0,iOS App
411,242,S00212,checkout_start,19-01-2024 20:12,1016.0,iOS App
412,242,S00212,PURCHASE_COMPLETE,2024-01-19 20:23:00,1016.0,iOS App
413,500,S00213,Homepage_View,2023-09-11 21:05:00,,Web
414,304,S00214,Homepage_View,2023-06-23 05:04:00,,Android App
415,284,S00215,homepage_view,2023-08-05 05:19:00,,Android App
416,193,S00216,homepage_view,2024-09-01 05:03:00,,iOS App
417,304,S00217,Homepage_View,2023-07-09 09:25:00,,Android App
418,268,S00218,HOMEPAGE_VIEW,2024-05-10 14:06:00,,Android App
419,314,S00219,Homepage_View,2023-11-27 02:12:00,,Web
420,314,S00219,product_view,2023-11-27 02:29:00,1020.0,Web
421,277,S00220,HOMEPAGE_VIEW,2023-06-26 16:25:00,,iOS App
422,277,S00220,Product_View,2023-06-26 16:30:00,1030.0,iOS App
423,277,S00220,add_to_cart,2023-06-26 16:32:00,1030.0,iOS App
424,277,S00220,Checkout_Start,26-06-2023 16:43,1030.0,iOS App
425,474,S00221,Homepage_View,10-03-2023 17:01,,iOS App
426,474,S00221,Product_View,2023-03-10 17:16:00,1011.0,iOS App
427,460,S00222,homepage_view,2025-01-11 10:11:00,,iOS App
428,193,S00223,Homepage_View,2024-09-27 07:19:00,,iOS App
429,193,S00223,Product_View,2024-09-27 07:39:00,1031.0,iOS App
430,193,S00223,ADD_TO_CART,2024-09-27 07:54:00,1031.0,iOS App
431,193,S00223,checkout_start,27-09-2024 08:05,1031.0,iOS App
432,144,S00224,Homepage_View,2023-08-06 04:15:00,,iOS App
433,310,S00225,HOMEPAGE_VIEW,2024-10-28 05:06:00,1040.0,Web
434,310,S00225,Product_View,2024-10-28 05:23:00,1040.0,Web
435,310,S00225,Add_To_Cart,2024-10-28 05:39:00,1040.0,Web
436,127,S00226,homepage_view,2023-05-15 07:19:00,,Android App
437,127,S00226,product_view,2023-05-15 07:38:00,1028.0,Android App
438,127,S00226,ADD_TO_CART,15-05-2023 07:54,1028.0,Android App
439,127,S00226,checkout_start,2023-05-15 08:10:00,1028.0,Android App
440,127,S00226,purchase_complete,2023-05-15 08:28:00,1028.0,Android App
441,112,S00227,HOMEPAGE_VIEW,15-02-2023 04:08,1019.0,Android App
442,83,S00228,HOMEPAGE_VIEW,2023-07-04 22:24:00,,Android App
443,448,S00229,HOMEPAGE_VIEW,2024-12-25 22:12:00,,Android App
444,37,S00230,homepage_view,2024-11-28 12:17:00,,Web
445,314,S00231,homepage_view,2023-12-09 17:22:00,,Web
446,264,S00232,Homepage_View,2023-06-09 21:04:00,,Android App
447,264,S00232,product_view,2023-06-09 21:10:00,1004.0,Android App
448,71,S00233,HOMEPAGE_VIEW,2023-11-11 10:04:00,,iOS App
449,492,S00234,Homepage_View,2023-03-10 22:11:00,,iOS App
450,492,S00234,product_view,2023-03-10 22:13:00,1015.0,iOS App
451,257,S00235,HOMEPAGE_VIEW,2023-08-04 16:23:00,,iOS App
452,257,S00235,Product_View,2023-08-04 16:43:00,1031.0,iOS App
453,415,S00236,homepage_view,2023-03-09 02:03:00,,iOS App
454,40,S00237,HOMEPAGE_VIEW,2023-03-05 03:04:00,,iOS App
455,40,S00237,product_view,2023-03-05 03:25:00,1018.0,iOS App
456,278,S00238,HOMEPAGE_VIEW,2025-01-12 11:15:00,,Android App
457,278,S00238,Product_View,2025-01-12 11:23:00,1027.0,Android App
458,278,S00238,Add_To_Cart,2025-01-12 11:44:00,1027.0,Android App
459,278,S00238,Checkout_Start,2025-01-12 12:02:00,1027.0,Android App
460,460,S00239,Homepage_View,2025-01-14 02:16:00,1015.0,Android App
461,460,S00239,Product_View,2025-01-14 02:28:00,1015.0,Android App
462,460,S00239,ADD_TO_CART,2025-01-14 02:34:00,1015.0,Android App
463,460,S00239,checkout_start,2025-01-14 02:57:00,1015.0,Android App
464,460,S00239,PURCHASE_COMPLETE,2025-01-14 03:08:00,1015.0,Android App
465,95,S00240,Homepage_View,2025-01-12 00:22:00,1003.0,Web
466,95,S00240,Product_View,2025-01-12 00:28:00,1003.0,Web
467,95,S00240,add_to_cart,2025-01-12 00:44:00,1003.0,Web
468,95,S00240,Checkout_Start,2025-01-12 01:08:00,1003.0,Web
469,95,S00240,PURCHASE_COMPLETE,2025-01-12 01:18:00,1003.0,Web
470,374,S00241,HOMEPAGE_VIEW,11-01-2025 14:04,,Android App
471,60,S00242,homepage_view,11-07-2024 09:20,,iOS App
472,60,S00242,product_view,2024-07-11 09:41:00,1026.0,iOS App
473,60,S00242,Add_To_Cart,11-07-2024 10:06,1026.0,iOS App
474,347,S00243,homepage_view,2023-08-08 21:13:00,,iOS App
475,347,S00243,Product_View,2023-08-08 21:15:00,1033.0,iOS App
476,219,S00244,Homepage_View,2023-03-29 11:01:00,,Android App
477,219,S00244,product_view,2023-03-29 11:19:00,1024.0,Android App
478,380,S00245,HOMEPAGE_VIEW,2023-06-26 13:06:00,1019.0,Android App
479,72,S00246,Homepage_View,2025-01-11 19:07:00,,iOS App
480,34,S00247,Homepage_View,2023-06-04 18:01:00,,Android App
481,34,S00247,product_view,2023-06-04 18:16:00,1006.0,Android App
482,149,S00248,HOMEPAGE_VIEW,2024-08-16 17:10:00,,Android App
483,149,S00248,product_view,2024-08-16 17:11:00,1003.0,Android App
484,149,S00248,ADD_TO_CART,2024-08-16 17:32:00,1003.0,Android App
485,214,S00249,homepage_view,2023-02-09 05:21:00,,Android App
486,214,S00249,Product_View,2023-02-09 05:24:00,1045.0,Android App
487,445,S00250,HOMEPAGE_VIEW,2024-09-18 08:16:00,,Web
488,9,S00251,homepage_view,2023-09-01 08:02:00,,iOS App
489,9,S00251,product_view,2023-09-01 08:08:00,1038.0,iOS App
490,9,S00251,add_to_cart,2023-09-01 08:20:00,1038.0,iOS App
491,264,S00252,homepage_view,2023-05-08 06:25:00,,Web
492,264,S00252,Product_View,2023-05-08 06:36:00,1012.0,Web
493,186,S00253,homepage_view,2023-03-30 03:12:00,,Web
494,186,S00253,Product_View,2023-03-30 03:28:00,1038.0,Web
495,53,S00254,homepage_view,2023-06-08 06:08:00,,iOS App
496,488,S00255,HOMEPAGE_VIEW,2024-01-27 16:18:00,,Web
497,488,S00255,product_view,2024-01-27 16:21:00,1046.0,Web
498,246,S00256,homepage_view,2023-08-15 11:12:00,,Android App
499,391,S00257,homepage_view,2023-04-22 10:10:00,,iOS App
500,391,S00257,product_view,2023-04-22 10:33:00,1046.0,iOS App
501,391,S00257,add_to_cart,2023-04-22 10:40:00,1046.0,iOS App
502,58,S00258,Homepage_View,2024-04-29 02:25:00,,iOS App
503,263,S00259,Homepage_View,2023-03-20 18:04:00,,iOS App
504,263,S00259,product_view,2023-03-20 18:08:00,1031.0,iOS App
505,263,S00259,add_to_cart,20-03-2023 18:15,1031.0,iOS App
506,263,S00259,Checkout_Start,2023-03-20 18:39:00,1031.0,iOS App
507,263,S00259,PURCHASE_COMPLETE,2023-03-20 18:45:00,1031.0,iOS App
508,259,S00260,homepage_view,2023-03-15 18:19:00,,iOS App
509,88,S00261,homepage_view,2023-06-19 17:04:00,1047.0,iOS App
510,88,S00261,product_view,2023-06-19 17:27:00,1047.0,iOS App
511,93,S00262,homepage_view,2025-01-12 23:17:00,,Android App
512,93,S00262,product_view,2025-01-12 23:32:00,1014.0,Android App
513,185,S00263,homepage_view,2023-09-27 22:24:00,,Android App
514,185,S00263,Product_View,2023-09-27 22:39:00,1036.0,Android App
515,116,S00264,homepage_view,2025-01-12 19:07:00,,Android App
516,189,S00265,HOMEPAGE_VIEW,2023-03-06 05:16:00,,iOS App
517,44,S00266,HOMEPAGE_VIEW,2023-02-19 03:13:00,,iOS App
518,87,S00267,homepage_view,2024-02-06 02:11:00,,Android App
519,87,S00267,Product_View,2024-02-06 02:25:00,1013.0,Android App
520,298,S00268,Homepage_View,2023-11-21 18:13:00,,Android App
521,298,S00268,Product_View,2023-11-21 18:29:00,1042.0,Android App
522,63,S00269,HOMEPAGE_VIEW,19-09-2024 08:08,1032.0,Android App
523,426,S00270,homepage_view,2023-03-17 02:01:00,,Android App
524,426,S00270,product_view,2023-03-17 02:21:00,1044.0,Android App
525,267,S00271,HOMEPAGE_VIEW,2023-07-11 15:10:00,,Android App
526,267,S00271,product_view,2023-07-11 15:28:00,1013.0,Android App
527,267,S00271,add_to_cart,2023-07-11 15:42:00,1013.0,Android App
528,267,S00271,checkout_start,11-07-2023 15:57,1013.0,Android App
529,441,S00272,Homepage_View,2023-05-04 09:16:00,,Web
530,441,S00272,Product_View,2023-05-04 09:20:00,1011.0,Web
531,293,S00273,HOMEPAGE_VIEW,2025-01-04 15:06:00,,Android App
532,194,S00274,Homepage_View,30-05-2023 19:25,,Web
533,194,S00274,Product_View,2023-05-30 19:37:00,1023.0,Web
534,392,S00275,Homepage_View,2023-01-31 20:04:00,,Android App
535,392,S00275,product_view,2023-01-31 20:26:00,1025.0,Android App
536,304,S00276,homepage_view,02-07-2023 02:10,,Web
537,304,S00276,Product_View,2023-07-02 02:25:00,1005.0,Web
538,137,S00277,homepage_view,2023-08-13 00:19:00,1031.0,Web
539,137,S00277,product_view,2023-08-13 00:38:00,1031.0,Web
540,137,S00277,add_to_cart,2023-08-13 01:00:00,1031.0,Web
541,174,S00278,Homepage_View,2023-01-26 05:12:00,,Web
542,39,S00279,homepage_view,2023-07-31 17:09:00,,iOS App
543,320,S00280,homepage_view,2023-03-01 23:19:00,,iOS App
544,272,S00281,homepage_view,2025-01-03 15:12:00,,Android App
545,222,S00282,Homepage_View,2023-12-04 21:07:00,,Web
546,222,S00282,product_view,2023-12-04 21:32:00,1021.0,Web
547,265,S00283,HOMEPAGE_VIEW,2023-04-06 05:07:00,1032.0,Web
548,265,S00283,Product_View,2023-04-06 05:28:00,1032.0,Web
549,31,S00284,homepage_view,2023-11-29 16:15:00,,iOS App
550,433,S00285,homepage_view,2025-01-12 19:21:00,,Android App
551,433,S00285,Product_View,2025-01-12 19:27:00,1005.0,Android App
552,433,S00285,add_to_cart,12-01-2025 19:35,1005.0,Android App
553,159,S00286,Homepage_View,15-10-2023 14:14,,Android App
554,159,S00286,product_view,2023-10-15 14:19:00,1036.0,Android App
555,338,S00287,Homepage_View,14-01-2025 01:24,,Web
556,161,S00288,Homepage_View,2023-09-09 19:14:00,,Android App
557,161,S00288,product_view,2023-09-09 19:38:00,1005.0,Android App
558,257,S00289,HOMEPAGE_VIEW,2024-01-13 03:19:00,,Web
559,257,S00289,Product_View,2024-01-13 03:23:00,1043.0,Web
560,200,S00290,homepage_view,2023-07-16 23:14:00,,Web
561,226,S00291,HOMEPAGE_VIEW,2025-01-13 15:16:00,,Web
562,226,S00291,Product_View,2025-01-13 15:30:00,1004.0,Web
563,451,S00292,Homepage_View,20-05-2023 04:23,,Android App
564,311,S00293,HOMEPAGE_VIEW,2023-06-30 01:02:00,1043.0,Web
565,311,S00293,Product_View,2023-06-30 01:15:00,1043.0,Web
566,463,S00294,Homepage_View,2023-10-31 21:08:00,,iOS App
567,463,S00294,Product_View,31-10-2023 21:17,1035.0,iOS App
568,121,S00295,HOMEPAGE_VIEW,2024-05-14 09:15:00,,iOS App
569,405,S00296,Homepage_View,2024-03-16 01:25:00,,Android App
570,368,S00297,Homepage_View,2023-10-30 13:23:00,,iOS App
571,417,S00298,HOMEPAGE_VIEW,03-10-2023 17:15,,Web
572,323,S00299,Homepage_View,2023-10-16 14:01:00,,Web
573,57,S00300,HOMEPAGE_VIEW,2025-01-13 16:25:00,,Web
574,406,S00301,homepage_view,2023-01-09 10:24:00,,Android App
575,410,S00302,Homepage_View,2024-05-15 09:14:00,,iOS App
576,453,S00303,HOMEPAGE_VIEW,2024-11-04 18:01:00,,iOS App
577,499,S00304,homepage_view,2023-05-19 14:23:00,,iOS App
578,77,S00305,homepage_view,2023-05-13 02:19:00,,Android App
579,476,S00306,homepage_view,2024-05-27 14:04:00,,Web
580,401,S00307,homepage_view,2023-03-19 08:13:00,,Android App
581,401,S00307,product_view,2023-03-19 08:23:00,1032.0,Android App
582,401,S00307,add_to_cart,2023-03-19 08:28:00,1032.0,Android App
583,465,S00308,HOMEPAGE_VIEW,16-05-2023 07:22,,Android App
584,465,S00308,Product_View,2023-05-16 07:33:00,1038.0,Android App
585,363,S00309,homepage_view,07-08-2023 13:09,,Web
586,363,S00309,Product_View,2023-08-07 13:17:00,1039.0,Web
587,481,S00310,Homepage_View,2025-01-11 19:01:00,,Web
588,344,S00311,HOMEPAGE_VIEW,2023-09-18 11:02:00,,iOS App
589,344,S00311,Product_View,2023-09-18 11:13:00,1036.0,iOS App
590,344,S00311,Add_To_Cart,2023-09-18 11:30:00,1036.0,iOS App
591,344,S00311,Checkout_Start,2023-09-18 11:35:00,1036.0,iOS App
592,383,S00312,Homepage_View,2025-01-12 16:20:00,,Android App
593,383,S00312,Product_View,2025-01-12 16:44:00,1017.0,Android App
594,383,S00312,ADD_TO_CART,12-01-2025 17:06,1017.0,Android App
595,383,S00312,checkout_start,12-01-2025 17:14,1017.0,Android App
596,383,S00312,Purchase_Complete,2025-01-12 17:37:00,1017.0,Android App
597,475,S00313,HOMEPAGE_VIEW,2023-09-18 15:12:00,,iOS App
598,475,S00313,product_view,2023-09-18 15:36:00,1029.0,iOS App
599,475,S00313,add_to_cart,2023-09-18 15:46:00,1029.0,iOS App
600,289,S00314,homepage_view,2023-08-16 21:19:00,,Web
601,289,S00314,product_view,2023-08-16 21:22:00,1014.0,Web
602,455,S00315,HOMEPAGE_VIEW,2023-09-21 10:22:00,,iOS App
603,55,S00316,Homepage_View,2023-12-22 10:03:00,,iOS App
604,55,S00316,product_view,2023-12-22 10:12:00,1002.0,iOS App
605,55,S00316,Add_To_Cart,2023-12-22 10:32:00,1002.0,iOS App
606,491,S00317,HOMEPAGE_VIEW,2024-06-07 18:02:00,,iOS App
607,281,S00318,Homepage_View,2023-04-03 19:13:00,,Android App
608,46,S00319,Homepage_View,2023-03-02 00:13:00,,iOS App
609,62,S00320,Homepage_View,2024-08-01 09:24:00,1028.0,Android App
610,62,S00320,Product_View,2024-08-01 09:28:00,1028.0,Android App
611,454,S00321,HOMEPAGE_VIEW,2023-08-16 12:19:00,,Android App
612,315,S00322,homepage_view,2025-01-12 16:03:00,,Web
613,332,S00323,HOMEPAGE_VIEW,2023-10-13 21:16:00,,Web
614,332,S00323,product_view,2023-10-13 21:30:00,1010.0,Web
615,77,S00324,HOMEPAGE_VIEW,2023-03-06 04:08:00,,Web
616,470,S00325,Homepage_View,2024-10-02 01:17:00,,Web
617,417,S00326,homepage_view,10-06-2023 08:19,,Android App
618,237,S00327,homepage_view,2023-06-24 05:02:00,,iOS App
619,237,S00327,Product_View,2023-06-24 05:26:00,1026.0,iOS App
620,237,S00327,Add_To_Cart,2023-06-24 05:35:00,1026.0,iOS App
621,237,S00327,checkout_start,2023-06-24 05:41:00,1026.0,iOS App
622,447,S00328,homepage_view,14-01-2025 10:01,,Android App
623,236,S00329,HOMEPAGE_VIEW,2023-07-16 22:24:00,,Android App
624,316,S00330,HOMEPAGE_VIEW,2023-09-28 11:23:00,,Web
625,316,S00330,product_view,2023-09-28 11:24:00,1044.0,Web
626,316,S00330,add_to_cart,2023-09-28 11:31:00,1044.0,Web
627,224,S00331,Homepage_View,2025-01-12 03:10:00,,iOS App
628,224,S00331,Product_View,2025-01-12 03:15:00,1006.0,iOS App
629,441,S00332,Homepage_View,2023-04-09 14:07:00,,Web
630,441,S00332,product_view,2023-04-09 14:08:00,1016.0,Web
631,213,S00333,HOMEPAGE_VIEW,2023-10-08 15:20:00,,Web
632,213,S00333,Product_View,2023-10-08 15:36:00,1038.0,Web
633,213,S00333,Add_To_Cart,2023-10-08 15:37:00,1038.0,Web
634,213,S00333,Checkout_Start,2023-10-08 15:58:00,1038.0,Web
635,213,S00333,PURCHASE_COMPLETE,2023-10-08 16:18:00,1038.0,Web
636,11,S00334,Homepage_View,2024-12-09 05:07:00,,Android App
637,11,S00334,Product_View,2024-12-09 05:29:00,1047.0,Android App
638,367,S00335,HOMEPAGE_VIEW,2023-11-06 21:10:00,,Android App
639,345,S00336,homepage_view,2023-07-30 20:16:00,,Web
640,342,S00337,HOMEPAGE_VIEW,2025-01-14 07:06:00,,iOS App
641,253,S00338,homepage_view,2024-01-14 09:18:00,1014.0,iOS App
642,253,S00338,product_view,2024-01-14 09:40:00,1014.0,iOS App
643,258,S00339,homepage_view,2025-01-09 01:14:00,,iOS App
644,258,S00339,Product_View,2025-01-09 01:23:00,1022.0,iOS App
645,395,S00340,HOMEPAGE_VIEW,2023-04-05 17:23:00,,Android App
646,395,S00340,Product_View,2023-04-05 17:38:00,1010.0,Android App
647,500,S00341,HOMEPAGE_VIEW,2023-11-24 03:04:00,,Web
648,446,S00342,Homepage_View,2023-03-11 06:24:00,,Android App
649,446,S00342,product_view,2023-03-11 06:28:00,1011.0,Android App
650,446,S00342,add_to_cart,2023-03-11 06:33:00,1011.0,Android App
651,446,S00342,checkout_start,2023-03-11 06:58:00,1011.0,Android App
652,175,S00343,Homepage_View,2023-09-23 09:03:00,,Web
653,175,S00343,product_view,2023-09-23 09:25:00,1011.0,Web
654,216,S00344,Homepage_View,2023-11-06 07:14:00,,iOS App
655,216,S00344,Product_View,2023-11-06 07:36:00,1028.0,iOS App
656,216,S00344,add_to_cart,2023-11-06 08:01:00,1028.0,iOS App
657,216,S00344,Checkout_Start,2023-11-06 08:12:00,1028.0,iOS App
658,223,S00345,HOMEPAGE_VIEW,2024-06-23 01:22:00,,Android App
659,366,S00346,HOMEPAGE_VIEW,2025-01-12 05:13:00,,Android App
660,161,S00347,HOMEPAGE_VIEW,2023-10-25 11:17:00,1018.0,iOS App
661,161,S00347,Product_View,2023-10-25 11:24:00,1018.0,iOS App
662,401,S00348,homepage_view,2023-06-22 20:10:00,,Android App
663,379,S00349,homepage_view,2024-05-03 04:10:00,,Web
664,379,S00349,product_view,03-05-2024 04:35,1035.0,Web
665,277,S00350,Homepage_View,2023-05-02 18:25:00,,Android App
666,277,S00350,Product_View,2023-05-02 18:27:00,1016.0,Android App
667,64,S00351,Homepage_View,07-01-2024 01:15,,Web
668,64,S00351,product_view,2024-01-07 01:23:00,1008.0,Web
669,64,S00351,ADD_TO_CART,2024-01-07 01:46:00,1008.0,Web
670,64,S00351,checkout_start,2024-01-07 01:54:00,1008.0,Web
671,422,S00352,HOMEPAGE_VIEW,2023-02-25 11:05:00,,Android App
672,422,S00352,product_view,2023-02-25 11:19:00,1007.0,Android App
673,422,S00352,ADD_TO_CART,2023-02-25 11:31:00,1007.0,Android App
674,422,S00352,Checkout_Start,2023-02-25 11:44:00,1007.0,Android App
675,226,S00353,homepage_view,2025-01-08 22:14:00,,Android App
676,67,S00354,HOMEPAGE_VIEW,2023-05-31 22:04:00,,Web
677,484,S00355,Homepage_View,2023-05-31 17:20:00,,Android App
678,484,S00355,product_view,2023-05-31 17:37:00,1008.0,Android App
679,484,S00355,Add_To_Cart,31-05-2023 17:49,1008.0,Android App
680,484,S00355,Checkout_Start,31-05-2023 18:08,1008.0,Android App
681,456,S00356,Homepage_View,2023-02-23 09:24:00,,iOS App
682,456,S00356,Product_View,2023-02-23 09:26:00,1012.0,iOS App
683,456,S00356,Add_To_Cart,2023-02-23 09:41:00,1012.0,iOS App
684,311,S00357,Homepage_View,2023-11-29 04:21:00,,iOS App
685,311,S00357,Product_View,29-11-2023 04:45,1033.0,iOS App
686,320,S00358,Homepage_View,2023-06-01 13:13:00,,Android App
687,377,S00359,HOMEPAGE_VIEW,2023-08-22 08:06:00,,Web
688,159,S00360,HOMEPAGE_VIEW,2023-09-28 17:21:00,,Web
689,159,S00360,product_view,2023-09-28 17:46:00,1008.0,Web
690,385,S00361,HOMEPAGE_VIEW,2024-07-23 15:04:00,1002.0,Web
691,385,S00361,product_view,2024-07-23 15:11:00,1002.0,Web
692,297,S00362,Homepage_View,20-05-2023 14:20,,iOS App
693,12,S00363,homepage_view,2023-10-24 10:14:00,,Android App
694,12,S00363,product_view,2023-10-24 10:18:00,1012.0,Android App
695,12,S00363,Add_To_Cart,2023-10-24 10:24:00,1012.0,Android App
696,348,S00364,homepage_view,05-01-2025 05:11,,iOS App
697,348,S00364,product_view,2025-01-05 05:22:00,1040.0,iOS App
698,348,S00364,add_to_cart,2025-01-05 05:35:00,,iOS App
699,122,S00365,Homepage_View,2025-01-12 06:04:00,,Web
700,122,S00365,product_view,2025-01-12 06:20:00,1025.0,Web
701,122,S00365,Add_To_Cart,2025-01-12 06:21:00,1025.0,Web
702,122,S00365,checkout_start,2025-01-12 06:46:00,1025.0,Web
703,122,S00365,PURCHASE_COMPLETE,2025-01-12 06:49:00,1025.0,Web
704,73,S00366,HOMEPAGE_VIEW,2023-01-21 11:08:00,1011.0,Web
705,22,S00367,HOMEPAGE_VIEW,01-06-2023 00:10,1040.0,Android App
706,247,S00368,Homepage_View,2024-09-23 08:22:00,1017.0,Web
707,247,S00368,Product_View,23-09-2024 08:39,1017.0,Web
708,289,S00369,HOMEPAGE_VIEW,2023-12-09 02:13:00,,Android App
709,144,S00370,Homepage_View,2023-04-06 13:17:00,,iOS App
710,386,S00371,Homepage_View,2025-01-12 14:22:00,,Android App
711,9,S00372,HOMEPAGE_VIEW,2023-07-09 22:01:00,,iOS App
712,212,S00373,Homepage_View,2024-03-19 17:16:00,,Web
713,40,S00374,HOMEPAGE_VIEW,2023-04-13 17:15:00,,iOS App
714,40,S00374,Product_View,2023-04-13 17:35:00,1043.0,iOS App
715,416,S00375,homepage_view,2025-01-14 22:12:00,,iOS App
716,416,S00375,Product_View,2025-01-14 22:21:00,1030.0,iOS App
717,321,S00376,Homepage_View,2025-01-11 04:16:00,,iOS App
718,311,S00377,Homepage_View,2023-07-18 06:21:00,,iOS App
719,311,S00377,product_view,2023-07-18 06:27:00,1013.0,iOS App
720,350,S00378,HOMEPAGE_VIEW,12-02-2023 19:03,,Web
721,350,S00378,product_view,2023-02-12 19:22:00,1012.0,Web
722,141,S00379,HOMEPAGE_VIEW,2024-04-18 06:23:00,,Web
723,233,S00380,HOMEPAGE_VIEW,2023-08-27 00:22:00,,Android App
724,233,S00380,Product_View,2023-08-27 00:36:00,1042.0,Android App
725,254,S00381,homepage_view,2024-01-23 11:24:00,,Web
726,254,S00381,product_view,2024-01-23 11:35:00,1003.0,Web
727,254,S00381,add_to_cart,2024-01-23 11:54:00,1003.0,Web
728,491,S00382,Homepage_View,2024-07-19 02:06:00,,iOS App
729,491,S00382,Product_View,2024-07-19 02:22:00,1013.0,iOS App
730,321,S00383,homepage_view,2025-01-13 15:16:00,1007.0,iOS App
731,267,S00384,Homepage_View,2023-04-29 07:20:00,,iOS App
732,44,S00385,HOMEPAGE_VIEW,2023-01-31 01:11:00,,iOS App
733,227,S00386,Homepage_View,2024-03-04 01:21:00,,Android App
734,151,S00387,Homepage_View,2023-05-02 12:20:00,,Android App
735,6,S00388,HOMEPAGE_VIEW,2023-04-24 14:14:00,,Android App
736,401,S00389,HOMEPAGE_VIEW,2023-01-23 00:11:00,,Android App
737,35,S00390,HOMEPAGE_VIEW,2023-03-25 18:05:00,,iOS App
738,35,S00390,Product_View,2023-03-25 18:25:00,1037.0,iOS App
739,35,S00390,add_to_cart,2023-03-25 18:27:00,1037.0,iOS App
740,35,S00390,Checkout_Start,2023-03-25 18:48:00,1037.0,iOS App
741,398,S00391,Homepage_View,2025-01-14 05:20:00,,Android App
742,398,S00391,product_view,14-01-2025 05:42,1020.0,Android App
743,428,S00392,homepage_view,2023-03-08 17:12:00,1028.0,iOS App
744,428,S00392,Product_View,2023-03-08 17:15:00,1028.0,iOS App
745,355,S00393,HOMEPAGE_VIEW,2023-12-27 14:11:00,,Web
746,355,S00393,product_view,2023-12-27 14:22:00,1045.0,Web
747,467,S00394,HOMEPAGE_VIEW,2023-03-10 01:01:00,,Android App
748,123,S00395,Homepage_View,2025-01-14 15:24:00,,Web
749,186,S00396,HOMEPAGE_VIEW,2023-03-06 00:01:00,,iOS App
750,186,S00396,Product_View,06-03-2023 00:20,1023.0,iOS App
751,186,S00396,Add_To_Cart,2023-03-06 00:27:00,1023.0,iOS App
752,174,S00397,homepage_view,2023-03-15 17:07:00,,iOS App
753,174,S00397,product_view,2023-03-15 17:29:00,1012.0,iOS App
754,57,S00398,Homepage_View,2025-01-13 21:08:00,,Android App
755,410,S00399,homepage_view,2023-12-25 19:03:00,,Android App
756,99,S00400,HOMEPAGE_VIEW,2025-01-12 23:11:00,,Web
757,391,S00401,Homepage_View,2023-04-28 19:18:00,,Web
758,391,S00401,product_view,2023-04-28 19:27:00,1013.0,Web
759,454,S00402,Homepage_View,2023-10-02 15:03:00,,iOS App
760,454,S00402,Product_View,2023-10-02 15:16:00,1047.0,iOS App
761,165,S00403,Homepage_View,2023-04-14 22:23:00,,Android App
762,165,S00403,product_view,2023-04-14 22:36:00,1034.0,Android App
763,232,S00404,Homepage_View,2024-03-01 07:10:00,,Android App
764,192,S00405,homepage_view,2023-11-11 08:05:00,,Web
765,192,S00405,Product_View,2023-11-11 08:07:00,1006.0,Web
766,192,S00405,Add_To_Cart,2023-11-11 08:22:00,1006.0,Web
767,192,S00405,Checkout_Start,11-11-2023 08:31,1006.0,Web
768,192,S00405,PURCHASE_COMPLETE,2023-11-11 08:40:00,1006.0,Web
769,151,S00406,homepage_view,2023-02-11 16:21:00,,Web
770,151,S00406,Product_View,11-02-2023 16:24,1035.0,Web
771,151,S00406,ADD_TO_CART,2023-02-11 16:31:00,1035.0,Web
772,350,S00407,homepage_view,2023-03-01 08:20:00,1046.0,iOS App
773,468,S00408,Homepage_View,2024-01-02 08:10:00,,iOS App
774,468,S00408,product_view,2024-01-02 08:29:00,1020.0,iOS App
775,390,S00409,HOMEPAGE_VIEW,2024-09-12 04:08:00,,Android App
776,390,S00409,Product_View,2024-09-12 04:26:00,1015.0,Android App
777,406,S00410,HOMEPAGE_VIEW,2023-01-10 02:14:00,,Android App
778,16,S00411,Homepage_View,27-10-2023 11:05,1037.0,iOS App
779,428,S00412,Homepage_View,2023-04-10 11:14:00,,Android App
780,276,S00413,HOMEPAGE_VIEW,2023-06-09 09:01:00,,Android App
